mois,region,authorType,depts,participants,refs,question,oui,non,vide,mots-cles,occurrences,type,link
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q17,no,no,no,"ouvrir=1,dialogue=1,rapprocher=1,d'avantage=1,citoyens=1,supprimé=1,redonner=1,initiative=1",8,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q18,1,1,0,no,no,fe,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q19,no,no,no,"proposé=1,suppression=1,réduire=1,nombre=1,sénateurs=1,sénateur=1,département=1",7,ou,Q18
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q20,no,no,no,"application=1,stricte=1,textes=1,existants=1,appliquant=1,travers=1,territoire=1",7,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q21,no,no,no,"enseigner=1,valeurs=1,civiques=1,morales=1,ré-enseigner=1,l'entrée=1,l'école=1,statut=1",8,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q22,no,no,no,"enseigner=1,droits=1,surtout=1,devoirs=1,incombent=1,rétablir=1,service=1,national=1,adaptant=1,problématiques=1",10,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q23,no,no,no,"enseigner=1,droits=1,obligations=1,citoyen=1,respect=1,liberté=1,chacun=1,arrête=1,commence=1,autres=1",10,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q24,no,no,no,"rappeler=1,valeur=1,patriotisme=1,depuis=1,développer=1,structures=1,accompagnement=1,intégration=1,jeunesse=1,ensemble=1",10,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q25,no,no,no,"enseigner=1,l'administration=1,pouvoirs=1,publics=1,service=1,chacun=1,savoir=1,attendre=1,providence=1,engagements=1",10,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q26,no,no,no,"général=2,enseigner=1,toutes=1,étapes=1,l'attention=1,autres=1,tolérance=1,politesse=1,respect=1,commun=1",11,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q27,no,no,no,"travail=1,messages=1,médias=1,communiquer=1,éduquer=1",5,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q28,no,no,no,"chacun=1,s'applique=1,conduire=1,aimerait=1,autres=1,conduisent=1,montrer=1,exemple=1",8,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q29,no,no,no,"manque=1,savoir=1",2,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q30,no,no,no,"comprendre=1,futures=1,générations=1,avantages=1,qu'ils=1,france=1,développés=1,certains=1,européens=1,légiférer=1",10,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q31,1,1,0,no,no,fe,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q32,no,no,no,"travaux=1,d'intérêt=1,général=1,associations=1,collectivité=1",5,ou,Q31
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q33,no,no,no,"limiter=2,france=1,toujours=1,accueilli=1,immigrés=1,comporte=1,encore=1,honorablement=1,inadaptée=1,capacité=1",11,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q34,no,no,no,"difficile=1,quotas=1,dépassés=1,besoins=1,économiques=1",5,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q35,no,no,no,"tenter=1,régler=1,problème=1,source=1,développer=1,moyens=1,ex-situ=1,surtout=1",8,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q36,no,no,no,"éducation=2,eviter=1,ghettos=1,scolariser=1,enfants=1,employer=1,adultes=1,d'intérêt=1,général=1,education=1",11,ou,solo
février,Normandie,Organisation à but non lucratif,"14=1,76=1",2,2,Q37,no,no,no,"réduire=1,nombre=1,rapporter=1,surface=1,territoires=1,capita=1",6,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q1,no,no,no,"personne=33,député=30,citoyens=26,maires=26,confiance=25,députés=23,président=19,politique=19,politiques=18,associations=18",237,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q2,184,117,64,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q3,no,no,no,"associations=91,syndicats=63,organisations=34,syndicales=20,citoyens=19,politiques=17,pouvoir=16,personnes=15,consommateurs=15,droits=15",305,ou,Q2
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q4,no,no,no,"citoyens=83,soient=49,mandat=45,qu'ils=42,politique=40,peuple=37,députés=35,élections=35,politiques=33,pouvoir=33",432,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q5,no,no,no,"Une bonne chose=233,=51,Je ne sais pas=44,Une mauvaise chose=37",365,sp,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q6,no,no,no,"mandats=49,mandat=46,travail=45,député=37,politique=30,plusieurs=27,correctement=22,députés=22,citoyens=22,permet=21",321,ou,Q5
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q7,no,no,no,"proportionnelle=137,élections=28,députés=19,politiques=19,représentation=18,citoyens=17,introduire=16,instaurer=15,compte=15,république=15",299,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q8,221,85,59,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q9,no,no,no,"communes=59,nombre=51,députés=47,sénateurs=46,conseillers=38,régionaux=31,départementaux=29,supprimer=27,conseils=27,réduire=26",381,ou,Q8
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q10,no,no,no,"obligatoire=93,citoyens=67,rendre=63,compte=47,participation=44,élections=40,politiques=36,politique=33,confiance=28,français=24",475,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q11,247,60,58,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q12,no,no,no,"candidats=42,blancs=32,compte=30,candidat=29,élection=22,exprimés=22,pourcentage=22,majorité=21,comptabiliser=20,élections=20",260,ou,Q11
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q13,no,no,no,"citoyens=84,référendum=55,décisions=34,démocratie=25,référendums=25,sujets=22,élections=22,niveau=21,exemple=21,compte=21",330,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q14,138,82,145,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q15,no,no,no,"référendum=41,nombre=25,citoyens=21,déclenchement=16,parlementaires=11,demande=11,personnes=11,question=10,électoral=10,nationale=10",166,ou,Q14
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q16,no,no,no,"citoyens=53,comptes=35,public=29,dépenses=28,consulter=25,l'argent=20,compte=20,chaque=19,niveau=18,publiques=18",265,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q17,no,no,no,"citoyens=43,assemblées=31,territoires=28,conseil=26,société=22,supprimer=21,doivent=20,nationale=19,civile=17,économique=16",243,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q18,183,36,146,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q19,no,no,no,"nombre=35,supprimer=30,députés=28,sénateurs=26,conseil=23,social=19,communes=18,nationale=16,citoyens=15,économique=14",224,ou,Q18
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q20,no,no,no,"religion=80,religions=78,religieux=42,appliquer=34,france=34,respecter=29,l'etat=28,toutes=25,doivent=25,l'état=23",398,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q21,no,no,no,"valeurs=53,l'éducation=48,l'école=45,république=40,civique=38,respect=37,citoyens=19,france=17,chaque=15,l'enseignement=15",327,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q22,no,no,no,"citoyen=39,citoyens=29,obligatoire=27,service=26,l'école=25,l'engagement=25,civique=23,donner=15,chacun=15,engagement=15",239,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q23,no,no,no,"respect=149,autres=35,personnes=30,l'autre=28,tolérance=21,valeurs=21,politesse=18,comportements=17,civique=16,liberté=15",350,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q24,no,no,no,"l'école=36,civique=27,l'éducation=26,parents=21,personnes=18,associations=18,travail=18,respect=16,comportements=15,citoyens=14",209,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q25,no,no,no,"citoyens=31,citoyen=20,l'administration=18,publics=16,service=13,administrations=12,l'engagement=11,valoriser=11,pouvoirs=10,personnes=9",151,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q26,no,no,no,"respect=76,incivilités=39,personnes=31,manque=31,autres=23,règles=22,déchets=21,insultes=21,dégradations=19,comportements=19",302,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q27,no,no,no,"sanctions=24,appliquer=22,sanctionner=21,justice=20,incivilités=19,éduquer=18,respect=16,police=15,répression=14,amendes=14",183,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q28,no,no,no,"autres=22,chacun=20,respecter=18,enfants=18,incivilités=16,l'exemple=12,parents=12,éduquer=11,respect=11,personnes=11",151,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q29,no,no,no,"racisme=45,discrimination=34,discriminations=23,personnes=18,femmes=16,contre=13,homophobie=12,sexisme=10,handicapés=9,respect=9",189,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q30,no,no,no,"l'éducation=20,contre=17,société=16,personnes=16,éducation=16,éduquer=16,travail=13,sanctions=13,autres=13,ensemble=12",152,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q31,206,70,89,no,no,fe,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q32,no,no,no,"travail=64,travaux=40,d'intérêt=35,général=33,personnes=27,allocations=27,heures=19,exemple=18,contrepartie=17,allocation=16",296,ou,Q31
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q33,no,no,no,"france=93,politique=61,l'immigration=51,français=51,accueillir=46,personnes=46,migrants=42,immigration=40,migratoire=31,situation=29",490,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q34,no,no,no,"objectifs=24,france=18,d'asile=17,obligations=16,quotas=13,besoins=13,personnes=13,pourquoi=12,l'immigration=12,fonction=10",148,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q35,no,no,no,"france=37,migrants=36,politique=28,personnes=27,l'immigration=23,développement=21,d'origine=19,immigrés=17,accueillir=15,économique=14",237,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q36,no,no,no,"langue=64,français=61,travail=36,france=32,française=31,personnes=23,culture=22,valeurs=21,migrants=17,parler=16",323,ou,solo
février,Centre-Val de Loire,,"18=40,28=51,36=33,37=98,41=48,45=95",365,365,Q37,no,no,no,"france=43,démocratie=40,citoyens=37,chaque=20,personnes=20,république=19,français=18,députés=18,certains=18,moyens=18",251,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q1,no,no,no,"confiance=86,personne=79,citoyens=72,député=69,députés=62,maires=60,politiques=54,proche=49,politique=47,président=47",625,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q2,442,282,160,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q3,no,no,no,"associations=230,syndicats=163,organisations=88,syndicales=54,citoyens=41,toutes=37,professionnelles=37,salariés=37,consommateurs=29,syndicat=28",744,ou,Q2
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q4,no,no,no,"citoyens=233,qu'ils=122,politique=91,députés=82,soient=76,mandat=61,citoyen=59,politiques=57,doivent=55,compte=48",884,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q5,no,no,no,"Une bonne chose=548,=129,Une mauvaise chose=125,Je ne sais pas=82",884,sp,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q6,no,no,no,"mandats=150,mandat=123,député=88,politique=65,permet=65,travail=58,terrain=56,députés=48,pouvoir=45,plusieurs=43",741,ou,Q5
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q7,no,no,no,"proportionnelle=334,élections=76,politiques=64,politique=48,partis=45,nationale=42,instaurer=40,citoyens=40,l'assemblée=39,sensibilités=39",767,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q8,530,191,163,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q9,no,no,no,"communes=154,députés=133,sénateurs=119,nombre=116,supprimer=96,conseillers=79,départementaux=71,régions=69,réduire=62,département=60",959,ou,Q8
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q10,no,no,no,"obligatoire=253,citoyens=156,rendre=133,participation=99,politique=86,élections=80,compte=71,politiques=52,faible=47,qu'ils=41",1018,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q11,595,149,140,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q12,no,no,no,"candidats=116,blancs=99,compte=80,candidat=78,élection=72,exprimés=71,l'élection=60,élections=56,pourcentage=55,majorité=49",736,ou,Q11
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q13,no,no,no,"citoyens=233,référendum=143,décisions=75,sujets=69,internet=61,référendums=59,débats=52,démocratie=51,mettre=48,questions=48",839,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q14,357,207,320,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q15,no,no,no,"citoyens=84,référendum=79,nombre=69,déclenchement=36,sujets=36,questions=32,signatures=29,citoyenne=27,parlementaires=27,proposition=22",441,ou,Q14
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q16,no,no,no,"citoyens=141,dépenses=69,comptes=63,internet=61,public=58,chaque=57,l'argent=56,référendum=50,budget=46,projets=39",640,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q17,no,no,no,"citoyens=91,conseil=63,territoires=55,supprimer=50,économique=48,social=44,assemblées=43,doivent=41,société=36,pouvoir=36",507,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q18,476,94,314,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q19,no,no,no,"supprimer=87,nombre=72,citoyens=63,conseil=58,sénateurs=54,social=39,députés=37,économique=37,réduire=33,assemblées=31",511,ou,Q18
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q20,no,no,no,"religions=166,religion=162,religieux=88,france=63,l'état=61,toutes=56,public=56,doivent=56,appliquer=54,respecter=52",814,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q21,no,no,no,"valeurs=135,civique=94,l'école=92,république=87,l'éducation=78,respect=74,service=32,français=31,respecter=30,citoyens=29",682,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q22,no,no,no,"service=95,citoyens=94,citoyen=76,civique=67,obligatoire=55,société=44,jeunes=39,l'école=39,chacun=36,donner=35",580,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q23,no,no,no,"respect=331,autres=75,politesse=50,personnes=45,solidarité=38,tolérance=35,l'autre=33,respecter=31,l'école=25,comportements=24",687,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q24,no,no,no,"l'école=60,civique=50,service=47,l'éducation=42,comportements=41,enfants=34,citoyens=31,parents=30,chacun=30,personnes=29",394,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q25,no,no,no,"citoyens=49,citoyen=43,service=37,l'engagement=29,l'administration=28,donner=25,civique=25,services=24,publics=24,valoriser=23",307,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q26,no,no,no,"respect=168,incivilités=61,manque=55,publics=55,autres=54,insultes=52,déchets=48,personnes=44,dégradations=44,violence=31",612,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q27,no,no,no,"sanctionner=54,appliquer=44,incivilités=43,travaux=39,amendes=38,sanctions=37,mettre=35,justice=34,police=31,parents=30",385,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q28,no,no,no,"chacun=40,incivilités=34,parents=34,enfants=31,l'éducation=26,société=23,respect=23,autres=22,donner=21,citoyen=19",273,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q29,no,no,no,"racisme=98,discrimination=81,femmes=58,personnes=41,discriminations=40,envers=37,respect=30,sexisme=27,homophobie=23,couleur=22",457,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q30,no,no,no,"société=43,l'éducation=34,l'école=29,encore=27,éducation=26,contre=25,enfants=25,tolérance=24,discriminations=24,autres=23",280,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q31,494,160,230,no,no,fe,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q32,no,no,no,"travail=118,allocations=84,personnes=79,travaux=75,d'intérêt=66,général=59,heures=50,associations=44,donner=42,contrepartie=41",658,ou,Q31
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q33,no,no,no,"france=196,politique=143,l'immigration=127,migrants=120,personnes=96,accueillir=86,immigration=81,français=80,migratoire=79,situation=62",1070,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q34,no,no,no,"france=43,pourquoi=30,quotas=30,l'immigration=27,migrants=27,d'asile=27,objectifs=25,personnes=24,politique=23,fonction=21",277,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q35,no,no,no,"france=88,migrants=74,politique=52,français=50,personnes=42,développement=39,mettre=37,développer=32,l'immigration=32,donner=31",477,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q36,no,no,no,"langue=169,français=131,travail=127,française=85,france=79,apprendre=54,valeurs=49,apprentissage=47,parler=46,l'intégration=44",831,ou,solo
février,Centre-Val de Loire,Citoyen / Citoyenne,"18=70,28=125,36=55,37=256,41=133,45=245",884,884,Q37,no,no,no,"citoyens=98,france=98,démocratie=95,pouvoir=86,français=85,travail=69,politique=67,personnes=62,autres=55,doivent=53",768,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q1,no,no,no,"associations=2,proximité=2,routes=2,autres=1,lanceurs=1,d'alerte=1,comptes=1,défenseur=1,droits=1,confiance=1",13,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q2,3,1,2,no,no,fe,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q3,no,no,no,"syndicats=2,l'intérêt=2,associations=2,surtout=1,patronaux=1,salariaux=1,citoyens=1,volontaires=1,tirage=1,entreprendre=1",13,ou,Q2
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q4,no,no,no,"citoyens=4,l'etat=2,instances=2,mettre=1,mandat=1,impératif=1,représentation=1,qu'eux=1,reconnaissance=1,révocatoire=1",15,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q5,no,no,no,"Une bonne chose=3,=3",6,sp,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q6,no,no,no,"suffisant=1,boulot=1,réduire=1,limiter=1,rémurération=1,veulent=1,cumuler=1,rémunération=1,plafonner=1,bénévole=1",10,ou,Q5
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q7,no,no,no,"proportionnelle=2,appliquer=1,financement=1,partis=1,chaque=1,l'électeur=1,choisir=1,souhaitent=1,remettre=1,l'état=1",11,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q8,3,0,3,no,no,fe,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q9,no,no,no,"supprimer=2,présidents=2,départementaux=2,priorité=2,sénateurs=2,députés=2,contre=1,indemnités=1,cumulent=1,français=1",16,ou,Q8
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q10,no,no,no,"affolement=1,abstentionnisme=1,élevée=1,autres=1,mesures=1,scrutin=1,semaine=1,rendre=1,obligatoire=1,responsabiliser=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q11,2,1,3,no,no,fe,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q12,no,no,no,"mandat=2,révocatoire=1,compte=1,annule=1,élection=1,réduit=1,n'obtient=1,suffisant=1,exemple=1,comptabilisant=1",11,ou,Q11
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q13,no,no,no,"assemblée=2,permettre=2,révocation=1,mandat=1,impératif=1,citoyen=1,partie=1,tirage=1,transparence=1,députés=1",12,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q14,1,2,3,no,no,fe,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q15,no,no,no,"annulé=1,irréalisable=1,depuis=1,remplacer=1,déclencher=1,électoral=1,allégeant=1,procédures=1,limitant=1,questions=1",10,ou,Q14
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q16,no,no,no,"intégral=1,nouvelles=1,technologies=1,devraient=1,permettre=1,sonder=1,population=1,périodiquement=1,budgets=1,interroger=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q17,no,no,no,"supprimer=1,servent=1,strictement=1,conseil=1,économique=1,social=1,institution=1,couteuse=1,démontre=1,efficacité=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q18,3,0,3,no,no,fe,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q19,no,no,no,"supprimer=3,encore=1,remplacer=1,consultations=1,publiques=1,ciblées=1,diminuer=1,nombre=1,sénateurs=1",11,ou,Q18
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q20,no,no,no,"respecter=1,clarifier=1,principe=1",3,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q21,no,no,no,"transmettre=2,valeurs=2,condamner=1,respectent=1,education=1,civique=1,responsabiliser=1,acteurs=1,éducatifs=1,l'école=1",12,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q22,no,no,no,"enfants=2,points=1,proposition=1,concernant=1,dernière=1,collège=1,obligation=1,suivre=1,observation=1,découverte=1",11,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q23,no,no,no,"respect=2,bénévolat=2,bénévolats=1,l'altruisme=1,l'humanisme=1,propreté=1,service=1,l'intérêt=1,société=1,l'engagement=1",12,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q24,no,no,no,"personnes=2,l'etat=1,respecter=1,doivent=1,casier=1,judiciaire=1,vierge=1,démission=1,condamnés=1,fraudes=1",11,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q25,no,no,no,"écrits=1,donner=1,liberté=1,individuelle=1,choisir=1,activités=1,revenu=1,universel=1,citoyen=1,droits=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q26,no,no,no,"l'instruction=1,sanction=1,doivent=1,avancés=1,laisser=1,d'impunité=1,mesures=1,immunité=1,l'intolérance=1,education=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q27,no,no,no,"respecter=1,citoyens=1,assumer=1,police=1,justice=1,d'égalité=1,liberté=1,arrêter=1,laxisme=1,ambiant=1",10,ou,solo
février,Centre-Val de Loire,Organisation à but non lucratif,"18=2,28=1,37=2,45=1",6,6,Q28,no,no,no,"renouvellement=1,institutions=1,réelle=1,transparence=1,respecter=1,appliquer=1,justice=1,alerte=1",8,ou,solo
